res_space_heating_kwh,res_space_cooling_kwh,res_heating_load_kwh,res_cooling_load_kwh,res_space_heating_mbtu,res_space_cooling_mbtu,fips,com_space_heating_kwh,com_space_cooling_kwh,com_space_heating_mbtu,com_space_cooling_mbtu,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu
205035013.30379042,35178572.057062194,192212201.8049352,109110701.5337262,699608.580364422,120034.28321592831,39053,17425603.500839487,6241988.269039465,59458.63358056144,21298.55033629686,222460616.80462992,759067.2139449836,41420560.32610166,141332.83355222517
930651880.2727374,68183874.30626184,756705006.3045042,229427517.37063554,3175516.368057579,232653.06124311688,39055,111199989.26271918,20462110.304540638,379430.15376287315,69819.6259787559,1041851869.5354565,3554946.5218204516,88645984.61080247,302472.68722187274
1330954894.870438,129170965.57282527,1127284233.6237335,440954970.5751979,4541407.096893006,440749.67681159114,39057,139588765.77985057,59231144.49165997,476296.6904455909,202105.0758280616,1470543660.6502886,5017703.787338597,188402110.06448525,642854.7526396528
365284460.9373189,32603659.62161191,289703082.8943952,119150987.67364107,1246402.4511115851,111248.31634860611,39059,37088888.468597375,11771431.902229153,126552.55407701679,40165.79719373598,402373349.4059163,1372955.005188602,44375091.52384107,151414.11354234212
7525088136.182863,899201062.7231733,6318465769.623705,2725583127.341275,25676669.283171266,3068201.712562374,39061,1440369173.6303382,962126071.738237,4914744.15284937,3282910.7786730514,8965457309.813202,30591413.43602064,1861327134.4614103,6351112.491235426
820895794.2017004,62018659.97279009,686345868.0634607,223387549.63402706,2801013.0170189785,211616.47447687594,39063,222177549.66930035,49080399.26051681,758101.3486837058,167469.29169357833,1043073343.8710008,3559114.365702684,111099059.2333069,379085.76617045427
349866422.3111934,21175152.826866306,288559252.8278226,77126675.2854606,1193793.91395776,72252.62831696925,39065,31227456.83969381,7905095.666317038,106552.51703590652,26973.30893705835,381093879.1508872,1300346.4309936664,29080248.493183345,99225.93725402761
201717913.54644257,17319028.794049136,168317230.51967856,56670006.51373716,688290.1649641857,59094.98554738441,39067,3419291.8704091203,765033.934948952,11667.109401281517,2610.4044208645873,205137205.4168517,699957.2743654671,18084062.728998087,61705.389968248994
356136943.65161574,21928835.927150644,286019182.27549523,86065140.6273314,1215189.8231853114,74824.30207813965,39069,46402925.4154731,11503516.808038134,158333.37073300322,39251.63284841285,402539869.06708884,1373523.1939183145,33432352.73518878,114075.93492655251
375898044.7753123,40008076.2882223,342293932.66473275,117321526.60618605,1282617.5062957236,136513.2374422474,39071,37465789.32300856,11053761.781557944,127838.59331218907,37717.00483284868,413363834.09832084,1410456.0996079126,51061838.069780245,174230.2422750961
265290632.4492983,24694280.24512267,237961643.50291947,79060095.10020325,905209.3091868135,84260.39078415337,39073,17655703.69866149,5466385.901128397,60243.76812975822,18652.08492144805,282946336.14795977,965453.0773165717,30160666.146251068,102912.4757056014
324102963.7145046,19646214.30142366,281778445.9637858,60596595.812311955,1105885.334814737,67035.67295888833,39075,36011070.763195604,7447586.016783255,122874.88701607178,25412.221046478848,360114034.47770023,1228760.221830809,27093800.318206917,92447.89400536718
691658763.3839487,38489072.386076875,567943454.3318926,142215921.0974485,2360037.9162104335,131330.1804295731,39077,111209043.58428103,22974578.79129782,379461.0483937558,78392.52522609652,802867806.9682298,2739498.9646041896,61463651.17737469,209722.70565566962
254314292.93776628,21387115.11107206,222188014.70969287,71507084.08054617,867756.4801332557,72975.87372932363,39079,49473878.96174252,14182210.842826314,168811.90030827804,48391.717269663066,303788171.89950883,1036568.3804415339,35569325.95389837,121367.59099898669
710838192.3135928,47677676.43527356,597156926.743742,161476461.1017455,2425480.851197287,162683.00222720718,39081,66242436.693824165,24775326.48050977,226028.60042533858,84536.93204785956,777080629.007417,2651509.451622626,72453002.91578333,247219.93427506677
647480345.120337,42682051.11026489,548766507.0950392,139528676.18206686,2209294.879759597,145637.21923948146,39083,70695357.12979156,13753278.296780247,241222.5972675612,46928.13851413235,718175702.2501285,2450517.477027158,56435329.40704514,192565.35775361382
2759370005.4417253,186679306.56867605,2266206737.708317,606569060.7805921,9415362.28910794,636976.3024738554,39085,479878064.7999239,98342912.70020267,1637412.0997825419,335559.98282669496,3239248070.241649,11052774.38889048,285022219.2688787,972536.2853005503
474146430.9116058,71801709.30313562,437029729.54706573,228267224.21234232,1617854.9510635883,244997.62798501976,39087,48745470.22310977,23230350.158591777,166326.4662580222,79265.25345083766,522891901.13471556,1784181.4173216105,95032059.4617274,324262.88143585745
1503085229.4667108,157837392.0585577,1232520502.6365342,480783589.0667415,5128740.241043001,538563.5946134712,39089,170284602.9990163,60754267.47805515,581035.2458462695,207302.18774110606,1673369832.465727,5709775.486889271,218591659.53661284,745865.7823545772
516144696.0926418,38005398.15469206,428516820.9338528,123846162.08612168,1761158.995614939,129679.81527034727,39091,39423167.295777634,9578282.301845817,134517.4449029493,32682.459329984787,555567863.3884194,1895676.4405178882,47583680.45653788,162362.27460033208
3594344225.2795153,193952657.16935804,2978507450.4469757,666163040.1147972,12264412.893533695,661794.0075391677,39093,610230356.0468388,171386728.0478615,2082192.6275423726,584795.8530146861,4204574581.326354,14346605.521076068,365339385.21721953,1246589.860553854
5314369481.955054,339934211.70819956,4322685466.521777,1175490153.1066017,18133383.312897082,1159903.8010064394,39095,1343051070.6492317,459683075.7730479,4582680.966307211,1568503.9295343992,6657420552.604286,22716064.279204294,799617287.4812474,2728407.7305408386
346380575.88098276,42358537.19875032,299783604.26278245,133600472.96899284,1181899.7109476882,144533.3438344183,39097,40674809.881090835,11566256.434889635,138788.22713728505,39465.709364257185,387055385.7620736,1320687.9380849733,53924793.633639954,183999.0531986755
2982060973.1925306,157578878.96804494,2416590126.339254,544739578.0908912,10175215.493191108,537681.5112397828,39099,725185350.3674664,162264363.5614964,2474435.3917735475,553669.0500114515,3707246323.559997,12649650.884964656,319843242.5295414,1091350.5612512343
746376468.6956095,50785368.52583492,608179108.5739084,176344194.08072394,2546742.496647974,173286.8889324794,39101,109611670.21600772,31188852.761282794,374010.58363418904,106420.794438589,855988138.9116172,2920753.0802821633,81974221.28711772,279707.68337106844
1765117660.2824948,143685592.13325825,1466813998.996252,479187023.9778516,6022832.103591632,490275.64371276007,39103,213739339.93827543,58039258.14142236,729308.9788556669,198038.1903531892,1978857000.2207701,6752141.082447299,201724850.2746806,688313.8340659492
151297571.46518564,22484678.10063028,136797931.80450955,65594776.26637484,516248.79809436144,76720.9145036408,39105,11603956.301116109,3377447.045804525,39594.34666120292,11524.328917765542,162901527.76630175,555843.1447555644,25862125.146434806,88245.24342140635
480473366.7200373,35479378.258183114,414387301.50301963,125225655.63374689,1639443.3544668413,121060.67668863345,39107,33259486.00775873,7492991.256762054,113486.08910548588,25567.15017283059,513732852.727796,1752929.4435723273,42972369.514945164,146627.826861464
1027316261.6858836,88311421.10643597,854725686.7163186,303908460.2780273,3505348.9637813945,301331.1090369566,39109,150527018.5712196,54327653.42312359,513619.56220163836,185373.6680064838,1177843280.2571032,4018968.525983033,142639074.52955955,486704.7770434404
158960785.0686887,19079444.04231708,133672215.14886162,63381129.08437027,542396.7710858455,65101.77235343989,39111,1461836.1773912136,425529.5111694424,4987.99261799601,1451.9671173007234,160422621.2460799,547384.7637038415,19504973.553486522,66553.7394707406
4951954565.9955435,513682399.708425,4110079396.9631042,1766035942.1772726,16896772.156725165,1752757.2907059046,39113,1141207883.3143806,363021914.1619813,3893963.3493880974,1238682.3202324912,6093162449.309924,20790735.50611326,876704313.8704063,2991439.610938396
117756083.40431586,13907975.884947564,93199762.04015729,47685841.900021166,401800.4779393691,47455.98865201675,39115,5857460.291894725,2526588.1928615626,19986.486275306248,8621.077689567037,123613543.69621058,421786.96421467536,16434564.077809127,56077.06634158379
335408494.06514955,25768071.100362536,278061122.4302288,82819002.13267525,1144461.4097564474,87924.31766053323,39117,37167928.789976224,8563843.161781237,126822.25087728705,29221.04893372655,372576422.8551258,1271283.6606337347,34331914.262143776,117145.36659425979
748609417.2048503,70099269.67796648,626224431.1397753,234676901.8966425,2554361.6340401922,239188.66223751588,39119,296026681.1099616,79598983.59649497,1010085.0717359066,271603.0350869115,1044636098.314812,3564446.705776099,149698253.27446145,510791.6973244274
119122023.14608906,13486180.164385462,108677126.14401478,45136617.30100427,406461.2583017426,46016.76175846654,39121,3774009.91060662,1173781.1637218965,12877.457724397093,4005.108007544359,122896033.05669568,419338.71602613974,14659961.328107359,50021.869766010896
773022121.8410916,45073031.09152658,615170884.2814169,157321304.48234245,2637661.248863106,153795.5824547037,39123,89922612.8947898,16344890.746786484,306828.72420805384,55771.088202521525,862944734.7358814,2944489.97307116,61417921.838313065,209566.67065722522
247783981.1981216,14179262.062556738,198657431.25195968,52194458.260202035,845474.1291733211,48381.655612656476,39125,31391319.147475626,5014905.607841713,107111.63849850578,17111.57005055224,279175300.3455972,952585.7676718268,19194167.67039845,65493.22566320871
318025954.6435932,28032526.557774596,264287404.47304758,93987506.786669,1085149.7169294993,95650.96123389812,39127,3431385.5790012013,1482365.6971871597,11708.374852304318,5058.042254731589,321457340.2225944,1096858.0917818036,29514892.254961755,100709.0034886297
451332632.9334575,47477351.85264455,381514410.2250445,150077331.24045843,1540011.0328028335,161999.46630518627,39129,67879935.13824753,15069941.527560016,231615.9776424902,51420.78042373169,519212568.07170504,1771627.0104453238,62547293.380204566,213420.24672891796
294255665.32670724,24534190.886847418,254869096.7768022,76336517.8444726,1004042.1143992015,83714.14316102932,39131,14543437.850116273,4025288.1906990744,49624.275112771444,13734.85489758832,308799103.1768235,1053666.389511973,28559479.077546492,97448.99805861764
1502859500.6330788,123762627.61141196,1257833783.4658437,408692278.1149197,5127970.022209154,422295.6597032584,39133,237953602.53921553,56932793.82282335,811931.4812753639,194262.77698019613,1740813103.1722944,5939901.503484519,180695421.4342353,616558.4366834546
340548029.504778,41387143.92506683,291943695.4852525,133243252.26329607,1161998.2344904924,141218.81204676538,39135,17383784.28124295,6874360.936693575,59315.94046496889,23456.295675251487,357931813.786021,1221314.1749554612,48261504.86176041,164675.10772201687
429304592.69652456,26523386.317331415,341548835.8411698,93154275.65311882,1464848.2315327048,90501.56043559185,39137,60012556.04596804,12232427.392752672,204771.36301180147,41738.779268761886,489317148.7424926,1669619.5945445062,38755813.71008409,132240.33970435374
1367886218.3235104,78146669.35669214,1116143687.841024,265839618.56053495,4667422.016762819,266647.5326720822,39139,225819061.43278322,55969911.30485524,770526.7039153798,190977.28509957137,1593705279.7562935,5437948.720678199,134116580.66154738,457624.8177716536
739289605.1665353,60130797.69993777,645069065.1933196,205629266.7492376,2522561.111952152,205174.82032546104,39141,62765136.62201414,19463783.248167623,214163.55880371257,66413.19229996917,802054741.7885494,2736724.6707558646,79594580.9481054,271588.01262543024
681331651.5048902,48348760.23900098,552104044.1333858,161309701.33647186,2324800.344029199,164972.8354594253,39143,100609181.61487591,20616242.507360533,343292.8141737459,70345.54694155019,781940833.1197661,2668093.158202945,68965002.74636152,235318.3824009755
592903569.5363067,80433051.94695306,513524420.8029404,255940616.97068807,2023071.1715647527,274448.9947363803,39145,66352276.46283763,36166993.974882305,226403.38931445972,123406.91915544285,659255845.9991443,2249474.5608792123,116600045.92183536,397855.91389182315
624102544.3852863,42242869.79893264,524313635.69293946,153005987.5266745,2129526.5040038996,144138.67024146963,39147,107497586.3461586,22785469.147532754,366797.02927035425,77747.25626800071,731600130.731445,2496323.533274254,65028338.946465395,221885.92650947033
460430619.0258645,38557621.28682771,392206407.71996915,128963558.03195465,1571054.6532641512,131564.07901287888,39149,50301229.45907029,13752190.766604278,171634.937688931,46924.42770674265,510731848.48493475,1742689.590953082,52309812.05343199,178488.50671962154
4316076015.884893,285285197.2204796,3531084737.5057273,988276983.2949563,14727064.248993512,973433.6034142817,39151,594853345.0977132,158460828.56299308,2029724.0826484014,540690.8484945883,4910929360.982607,16756788.331641914,443746025.78347266,1514124.45190887
6347329035.443331,409946695.3555053,5111343559.8159685,1401590280.9480116,21657987.989655677,1398796.3369837245,39153,1049869346.751006,305135422.5153271,3582303.292561671,1041165.3908522932,7397198382.194337,25240291.28221735,715082117.8708324,2439961.727836018
2573721557.963326,141982442.89213932,2093867829.3430562,483077139.012873,8781903.4242321,484464.25665487,39155,375221174.2210038,95539153.42728627,1280307.9278488043,325993.1580536874,2948942732.18433,10062211.352080904,237521596.31942558,810457.4147085574
1000564308.0711211,74099729.5949733,810021864.227401,261476899.25456795,3414067.499270411,252838.79953965137,39157,136008244.7797692,34456381.02590404,464079.4443593313,117570.06486649025,1136572552.8508904,3878146.9436297426,108556110.62087733,370408.86440614157
