Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Metanet New York,new-york,40.7410427,-74.0024701,50.0,1.22,https://metanethosting.com/data-center-locations/new-york/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/metanet-hosting/,Hyperscale,P2,394200.0
Westelcom Plattsburgh Data Center,new-york,44.6963937,-73.453058,15.0,1.68,https://westelcom.com/business-solutions/data-center-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/plattsburgh/plattsburgh-data-center/,Midsize/Colo,P3,118260.0
RochesterColo.com - Rochester / Pittsford NY Data Center,new-york,43.0492745,-77.4665946,4.0,1.91,http://RochesterColo.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/rochester/earthlink-data-center/,Small,P1,31536.0
CentriLogic Rochester,new-york,43.1671605,-77.6730344,1.0,1.91,https://www.centrilogic.com/rochester-new-york-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/rochester/centrilogic/,Small,P4,7884.0
Albion Data Center,new-york,43.24279811626396,-78.18851201414238,1.0,1.91,https://www.loopnet.com/Listing/231-East-Ave-Albion-NY/35699970/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/rochester/albion-data-center/,Small,P1,7884.0
Lumen Rochester 1,new-york,43.1553594,-77.6128075,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/rochester/lumen-rochester-1/,Midsize/Colo,P2,118260.0
Lumen Gates,new-york,43.152054,-77.730368,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/rochester/twtc-gates/,Midsize/Colo,P2,118260.0
DotBlock.Com,new-york,42.8494944,-73.7568807,2.0,1.91,https://www.dotblock.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/albany/dotblock-com/,Small,P1,15768.0
INOC ALB3,new-york,42.6860238,-73.8425874,1.5,1.91,https://inoc.net/data-centers/new-york/alb3?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/albany/inoc-tower-place/,Small,P1,11826.0
Cogent Data Center - Albany,new-york,42.6250486,-73.7868646,15.0,1.68,https://www.cogentco.com/en/cogent-albany/561-alb-office/4699-albany-dc?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/albany/cogent-data-center-albany/,Midsize/Colo,P3,118260.0
INOC ALB1,new-york,42.649258,-73.752758,15.0,1.68,https://inoc.net/data-centers/new-york/alb1?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/albany/inoc/,Midsize/Colo,P3,118260.0
FirstLight Albany NY,new-york,42.6493926,-73.7511413,1.0,1.91,http://www.firstlight.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/albany/firstlight-albany/,Small,P4,7884.0
