fips,dc_count,total_it_load_mw,total_recoverable_kwh,total_heat_delivered_kwh,total_cooling_delivered_kwh,dc_count_hyperscale,it_load_mw_hyperscale,dc_count_ai_specialized,it_load_mw_ai_specialized,dc_count_midsize_colo,it_load_mw_midsize_colo,dc_count_small,it_load_mw_small,aggregated_count,original_it_load_mw,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu,heating_coverage_ratio,cooling_coverage_ratio,heating_coverage_pct,cooling_coverage_pct,heating_demand_mw,cooling_demand_mw,heat_delivered_mw,cooling_delivered_mw,county_name,state_abbr,county_label
12086,39,301.6,1633407120.0,4900221360.0,1143384984.0,0,0.0,0,0.0,18,261.2,21,40.4,0,81.6,313791228.5526534,1070700.2301761075,12656350565.269756,43185265.33048068,15.616183354142914,0.0903408117611374,200.0,9.03408117611374,35.82091650144445,1444.788877313899,559.386,130.52339999999998,Miami-Dade County,FL,"Miami-Dade County, FL"
12095,11,117.0,652637520.0,1957912560.0,456846264.0,0,0.0,0,0.0,7,103.0,4,14.0,0,25.0,540441259.1362659,1844062.3188317365,6171018840.764548,21056392.569364022,3.622803638510389,0.07403093002765809,200.0,7.403093002765809,61.69420766395729,704.4542055667293,223.506,52.1514,Orange County,FL,"Orange County, FL"
12099,7,83.6,327785184.0,983355551.9999999,229449628.79999995,1,35.0,0,0.0,3,45.0,3,3.6,0,37.6,364520637.7027468,1243796.177772326,7314940039.516905,24959614.13631729,2.6976677046249717,0.031367260368569384,200.0,3.1367260368569383,41.61194494323594,835.0388172964504,112.25519999999999,26.192879999999995,Palm Beach County,FL,"Palm Beach County, FL"
12103,1,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,1,4.0,0,4.0,568923128.155973,1941246.5003523775,4779126119.8346,16307056.956784671,0.15132673596703755,0.004203369297292207,15.132673596703755,0.42033692972922065,64.94556257488276,545.5623424468721,9.827999999999998,2.2931999999999992,Pinellas County,FL,"Pinellas County, FL"
12105,4,5.0,35872199.99999999,107616599.99999999,25110539.999999996,0,0.0,0,0.0,0,0.0,4,5.0,0,2.0,437856866.7352128,1494029.8049756226,2602913141.367619,8881509.25201239,0.24578031812637866,0.009647091023101313,24.578031812637864,0.9647091023101313,49.98366058621151,297.13620335246793,12.284999999999998,2.8664999999999994,Polk County,FL,"Polk County, FL"
12127,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,0,0.0,363106556.7288988,1238971.1326900583,2215091033.064378,7558205.147742352,0.7236821124003857,0.027680066906856562,72.36821124003858,2.768006690685656,41.450520174531825,252.86427318086504,29.997,6.9993,Volusia County,FL,"Volusia County, FL"
13011,1,120.0,208137600.00000006,624412800.0000002,145696320.00000003,1,120.0,0,0.0,0,0.0,0,0.0,0,120.0,50905236.260442354,173695.89466417828,37788764.32761123,128940.62989034403,12.266180178505948,3.8555460225393943,200.0,200.0,5.811100029730862,4.313785882147401,71.28000000000003,16.632000000000005,Banks County,GA,"Banks County, GA"
13015,9,23.0,137812320.0,413436960.0,96468624.0,0,0.0,0,0.0,1,15.0,8,8.0,0,0.0,397219542.2875394,1355369.4834600894,235017842.39155304,801914.2507735986,1.0408273410191917,0.4104736177403833,104.08273410191917,41.04736177403833,45.3446966081666,26.828520820953546,47.196,11.0124,Bartow County,GA,"Bartow County, GA"
13021,8,1900.0,3295512000.0,9886536000.0,2306858400.0,8,1900.0,0,0.0,0,0.0,0,0.0,0,1900.0,476880899.6087929,1627185.346552946,470471475.2070025,1605315.480355772,20.731666980393584,4.9032906808749805,200.0,200.0,54.438458859451245,53.70678940719207,1128.6,263.34,Bibb County,GA,"Bibb County, GA"
13031,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,152757684.51465204,521230.9111551938,190429183.01620325,649771.4133952738,1.5793012362455652,0.2956046920350976,157.93012362455653,29.560469203509758,17.438091839572152,21.738491211895347,27.54,6.426,Bulloch County,GA,"Bulloch County, GA"
13045,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,0,0.0,397588360.4425032,1356627.9433770038,282386911.7400894,963544.2417986522,0.6609190462908451,0.21712715940756364,66.09190462908451,21.712715940756365,45.38679913727206,32.23594882877733,29.997,6.9993,Carroll County,GA,"Carroll County, GA"
13063,3,3.0,21523319.999999996,64569959.999999985,15066323.999999996,0,0.0,0,0.0,0,0.0,3,3.0,0,0.0,970089553.8315436,3310083.3103898712,745528035.9284179,2543847.5235688635,0.06656082394142818,0.020208930146050998,6.6560823941428175,2.0208930146051,110.74081664743649,85.10594017447693,7.370999999999998,1.7198999999999995,Clayton County,GA,"Clayton County, GA"
13067,39,1457.775,3339940311.0,10019820933.0,2337958217.7,17,1210.0,0,0.0,13,228.0,9,19.775,5,1082.775,3585260342.358882,12233417.39509712,2006638865.8562477,6846936.753020468,2.794726177794824,1.1651115990431968,200.0,116.51115990431968,409.27629478982675,229.06836368222005,1143.815175,266.8902075,Cobb County,GA,"Cobb County, GA"
13073,37,320.0,1044630000.0,3133890000.0,731241000.0,1,200.0,0,0.0,6,90.0,30,30.0,0,200.0,282754332.22945076,964797.9326820626,437206897.2409628,1491812.0167655733,11.0834376092137,1.672528509075608,200.0,167.2528509075608,32.277891807014925,49.90946315536105,357.75,83.475,Columbia County,GA,"Columbia County, GA"
13077,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,454144479.1328253,1549605.4513172368,384704428.364792,1312666.137609498,0.047393111639489935,0.013054458513375462,4.739311163948994,1.3054458513375462,51.84297706995723,43.91603063525023,2.4569999999999994,0.5732999999999998,Coweta County,GA,"Coweta County, GA"
13081,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,67152297.50266288,229133.17470533113,92104436.26934177,314273.4153809443,0.32051502034083795,0.054526233517284736,32.051502034083796,5.452623351728474,7.665787386148731,10.514205053577827,2.4569999999999994,0.5732999999999998,Crisp County,GA,"Crisp County, GA"
13089,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,3689130984.343272,12587838.77517902,2070495315.856712,7064824.028037952,0.011668504095596114,0.004851117470818323,1.1668504095596115,0.4851117470818323,421.1336740117891,236.35791276903106,4.913999999999999,1.1465999999999996,DeKalb County,GA,"DeKalb County, GA"
13097,6,279.5,597843720.0,1793531160.0,418490603.99999994,4,256.0,0,0.0,1,22.5,1,1.0,1,178.5,532632169.3173774,1817416.5954789347,345202968.5298625,1177881.547445422,3.36729785265992,1.2123030279323843,200.0,121.23030279323844,60.80275905449514,39.4067315673359,204.741,47.77289999999999,Douglas County,GA,"Douglas County, GA"
13099,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,16205228.139195228,55294.53955332988,25631419.324960303,87458.0423983087,14.887195535155286,2.1962014388014066,200.0,200.0,1.8499118880359848,2.9259611101552854,27.54,6.426,Early County,GA,"Early County, GA"
13113,17,740.0,2153908800.0,6461726400.0,1507736160.0,1,500.0,0,0.0,16,240.0,0,0.0,0,500.0,473007879.2168358,1613970.0510066925,335052316.97621465,1143246.082951855,13.660927616467509,4.500002189529805,200.0,200.0,53.996333243931026,38.24798138997884,737.64,172.116,Fayette County,GA,"Fayette County, GA"
13115,2,505.0,881352360.0,2644057080.0,616946652.0,1,504.0,0,0.0,0,0.0,1,1.0,0,504.0,341002172.7514574,1163547.8357365034,210687774.08233967,718896.6028328626,7.753783674355487,2.9282508426848195,200.0,200.0,38.9271886702577,24.051115762824164,301.833,70.4277,Floyd County,GA,"Floyd County, GA"
13121,55,1091.4,3233417616.0,9700252848.0,2263392331.2,11,765.0,0,0.0,16,240.0,28,86.4,2,648.4,4774348463.562047,16290754.91515553,4041578262.077999,13790438.934323348,2.0317437912277634,0.5600268470457045,200.0,56.00268470457045,545.0169478952108,461.3673815157533,1107.3348,258.37811999999997,Fulton County,GA,"Fulton County, GA"
13135,8,124.3,537791292.0,1613373876.0,376453904.40000004,1,30.0,0,0.0,5,88.0,2,6.3,0,94.3,3442343696.831392,11745765.506393658,2008297996.220777,6852597.941420754,0.4686847154411334,0.1874492257167076,46.86847154411334,18.74492257167076,392.9616092273278,229.25776212565947,184.17510000000001,42.97419,Gwinnett County,GA,"Gwinnett County, GA"
13139,4,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,4,4.0,0,0.0,556599792.6437087,1899197.5296708895,349821035.88127744,1193639.0490140135,0.15467716865484016,0.057424882838714206,15.467716865484016,5.74248828387142,63.53878911457862,39.93390820562528,9.827999999999998,2.2931999999999992,Hall County,GA,"Hall County, GA"
13151,11,486.0,875597040.0000002,2626791120.000001,612917928.0000001,5,480.0,0,0.0,0,0.0,6,6.0,0,480.0,670143124.1627294,2286623.4999668635,516760185.6880573,1763259.1335140192,3.919746432199673,1.186078078333203,200.0,118.6078078333203,76.50035663958097,58.99088877717549,299.86200000000014,69.96780000000001,Henry County,GA,"Henry County, GA"
13153,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,338760300.92068714,1155898.2507041153,419898024.11233,1432751.683790694,0.06353554398642237,0.011960303958602335,6.353554398642237,1.1960303958602334,38.67126722838894,47.9335643963847,2.4569999999999994,0.5732999999999998,Houston County,GA,"Houston County, GA"
13155,1,1200.0,2081376000.0,6244128000.0,1456963200.0,1,1200.0,0,0.0,0,0.0,0,0.0,0,1200.0,16268011.050345177,55508.76376134688,22066682.829396177,75294.65528286152,383.82860576354915,66.02547429825309,200.0,200.0,1.8570788870257051,2.519027720250705,712.8,166.32,Irwin County,GA,"Irwin County, GA"
13171,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,62812251.674524546,214324.32205321552,63801026.9041001,217698.16354260992,4.142058166424892,0.951501926313019,200.0,95.1501926313019,7.170348364671751,7.283222249326496,29.7,6.929999999999999,Lamar County,GA,"Lamar County, GA"
13189,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,44487552.59957887,151797.84670223226,64593399.87089577,220401.85262227803,0.967610881799946,0.155499107030681,96.7610881799946,15.5499107030681,5.0784877396779535,7.3736757843488325,4.913999999999999,1.1465999999999996,McDuffie County,GA,"McDuffie County, GA"
13207,5,252.0,447968880.0,1343906640.0,313578215.99999994,3,250.0,0,0.0,0,0.0,2,2.0,0,200.0,56665685.17843802,193351.36435612588,56927564.56937625,194244.9340248806,23.7164103066625,5.508372233592564,200.0,200.0,6.468685522652742,6.498580430294092,153.414,35.79659999999999,Monroe County,GA,"Monroe County, GA"
13215,1,7.5,47304000.0,141912000.0,33112799.999999996,0,0.0,0,0.0,0,0.0,1,7.5,0,7.5,563936868.6944315,1924232.675020755,897529148.2934781,3062496.903116405,0.25164518916548234,0.036893286488755485,25.164518916548236,3.6893286488755486,64.37635487379356,102.45766533030573,16.2,3.7799999999999994,Muscogee County,GA,"Muscogee County, GA"
13217,2,21.0,29249639.99999998,87748919.99999994,20474747.999999985,0,0.0,1,20.0,0,0.0,1,1.0,0,0.0,409913574.9578836,1398683.3254839429,251245606.78960568,857285.6872422987,0.21406687985148007,0.08149295926653015,21.406687985148007,8.149295926653014,46.79378709564881,28.681005341279185,10.016999999999992,2.337299999999998,Newton County,GA,"Newton County, GA"
13243,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,22727472.508411735,77549.36349979704,25534134.325159937,87126.09216451988,0.9470177553634235,0.19668213286759006,94.70177553634235,19.668213286759006,2.594460332010472,2.914855516570769,2.4569999999999994,0.5732999999999998,Randolph County,GA,"Randolph County, GA"
13247,1,144.0,340588800.0000001,1021766400.0000004,238412160.00000006,1,144.0,0,0.0,0,0.0,0,0.0,0,144.0,345633389.4942698,1179350.204895757,191511167.48905268,653463.2980584312,2.956214390904326,1.2448995174844222,200.0,124.48995174844222,39.45586638062441,21.86200542112474,116.64000000000004,27.216000000000008,Rockdale County,GA,"Rockdale County, GA"
13255,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,241937082.9725224,825523.6821680284,147271957.09725752,502512.83023375046,0.08896246799191371,0.0341009116670014,8.89624679919137,3.4100911667001403,27.61838846718292,16.81186724854538,2.4569999999999994,0.5732999999999998,Spalding County,GA,"Spalding County, GA"
13263,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,12900807.27354352,44019.38633196333,28985858.09566483,98903.86381425796,1.668370013102916,0.1732606288012951,166.8370013102916,17.326062880129513,1.472694894240128,3.3088879104640214,2.4569999999999994,0.5732999999999998,Talbot County,GA,"Talbot County, GA"
13279,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,50597474.68791456,172645.76847657014,78395388.87292664,267496.1989796456,0.42538328508993634,0.06406126778885528,42.53832850899364,6.406126778885528,5.775967430127232,8.949245305128612,2.4569999999999994,0.5732999999999998,Toombs County,GA,"Toombs County, GA"
13285,2,51.0,93898440.0,281695320.0,65728907.99999999,1,50.0,0,0.0,0,0.0,1,1.0,0,0.0,182288700.10227188,621994.9297443662,139022082.98266873,474363.0882726492,1.5453251893395294,0.47279472864893074,154.53251893395296,47.27947286489307,20.809212340441995,15.870100797108302,32.157,7.503299999999999,Troup County,GA,"Troup County, GA"
13297,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,1,0.0,270074938.180279,921534.0397123336,187082922.6046554,638353.4977020941,0.9633326281697835,0.3244914028218701,96.33326281697835,32.44914028218701,30.830472395009018,21.35649801423007,29.7,6.929999999999999,Walton County,GA,"Walton County, GA"
13303,1,150.0,260172000.0,780516000.0,182120400.0,1,150.0,0,0.0,0,0.0,0,0.0,0,150.0,37881101.62798828,129255.69787112718,63886652.49849144,217990.33022950756,20.60436382407948,2.850679960173221,200.0,200.0,4.324326669861676,7.292996860558383,89.1,20.79,Washington County,GA,"Washington County, GA"
13313,3,197.0,352572480.00000006,1057717440.0000002,246800736.00000003,1,195.0,0,0.0,0,0.0,2,2.0,0,195.0,348367646.99896026,1188679.8797663262,212465140.6976061,724961.2301102111,3.0362103057266885,1.161605782434035,200.0,116.16057824340349,39.76799623275802,24.254011495160515,120.74400000000003,28.1736,Whitfield County,GA,"Whitfield County, GA"
13317,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,54203247.05081326,184949.17579845604,31566208.47585604,107708.38572122436,0.397085436225302,0.15909759969561263,39.7085436225302,15.909759969561263,6.187585279773203,3.60344845614795,2.4569999999999994,0.5732999999999998,Wilkes County,GA,"Wilkes County, GA"
15001,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,2001820.6520724855,6830.496323403915,139258124.8615513,475168.4966813434,120.51549161021663,0.4042260374822982,200.0,40.42260374822982,0.228518339277681,15.897046217072068,27.54,6.426,Hawaii County,HI,"Hawaii County, HI"
15003,8,58.0,334518120.0,1003554360.0,234162684.0,0,0.0,0,0.0,3,45.0,5,13.0,0,12.0,51172493.97159806,174607.81592523653,1777991242.7468958,6066758.595008878,19.611206765826115,0.13170069591469524,200.0,13.170069591469524,5.841608900867358,202.96703684325294,114.561,26.730900000000002,Honolulu County,HI,"Honolulu County, HI"
16001,12,85.0,288475560.0,865426680.0,201932891.99999997,1,50.0,0,0.0,2,25.0,9,10.0,0,13.0,3125848404.944089,10665838.628142731,440547379.4462385,1503210.216398447,0.27686137262164495,0.4583681606591931,27.686137262164497,45.83681606591931,356.8320096968138,50.29079674043818,98.793,23.051699999999997,Ada County,ID,"Ada County, ID"
16019,1,60.0,104068800.00000003,312206400.0000001,72848160.00000001,1,60.0,0,0.0,0,0.0,0,0.0,0,60.0,1113940462.0414124,3800923.0360309086,47724089.69232312,162841.3708509428,0.2802720707602714,1.526444201862238,28.02720707602714,152.64442018622378,127.16215320107447,5.447955444329122,35.640000000000015,8.316000000000003,Bonneville County,ID,"Bonneville County, ID"
16027,1,8.25,59189129.999999985,177567389.99999994,41432390.999999985,0,0.0,0,0.0,0,0.0,1,8.25,0,8.25,1229885894.5719128,4196545.316076395,176045918.77907813,600693.6733946812,0.1443771253769895,0.23534990920178006,14.43771253769895,23.534990920178007,140.39793317030967,20.09656607067102,20.270249999999994,4.729724999999998,Canyon County,ID,"Canyon County, ID"
16035,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,68234999.37931657,232827.50725214,1993819.7974956264,6803.196271466321,0.3154293279956291,2.5188374627978463,31.542932799562912,200.0,7.789383490789563,0.2276049997141126,2.4569999999999994,0.5732999999999998,Clearwater County,ID,"Clearwater County, ID"
16055,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,0,0.0,1417183229.7671814,4835630.419984249,88350485.58351187,301464.4025798954,0.1854197216567184,0.6939845049526531,18.54197216567184,69.39845049526531,161.77890750766912,10.085671870263912,29.997,6.9993,Kootenai County,ID,"Kootenai County, ID"
16087,1,0.1,717444.0,2152332.0,502210.8,0,0.0,0,0.0,0,0.0,1,0.1,0,0.1,77996158.16308841,266133.9671069168,9859034.738751324,33640.42651155242,0.027595359190634963,0.050939144988103216,2.759535919063496,5.093914498810322,8.903671023183607,1.125460586615448,0.2457,0.05733,Washington County,ID,"Washington County, ID"
17019,2,30.0,160833600.0,482500800.0,112583520.0,0,0.0,0,0.0,2,30.0,0,0.0,0,0.0,2138616068.6639729,7297261.709763225,285664942.9870552,974729.3498937364,0.22561356714271105,0.3941103826838902,22.561356714271106,39.41103826838902,244.13425441369554,32.61015330902457,55.08,12.852,Champaign County,IL,"Champaign County, IL"
17029,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,567883160.5163296,1937697.98309051,82265700.09938554,280702.2504685176,0.03790096536835254,0.06104741093715569,3.7900965368352537,6.104741093715569,64.82684480780019,9.391061655180998,2.4569999999999994,0.5732999999999998,Coles County,IL,"Coles County, IL"
17031,105,2762.75,7741366614.0,23224099842.0,5418956629.799999,30,1964.7,0,0.0,44,719.7,31,78.35,2,2102.75,58312589017.800186,198970834.11637476,6539099816.933521,22312337.12755118,0.3982690570454818,0.828700705220492,39.82690570454818,82.8700705220492,6656.688244041117,746.4725818417262,2651.15295,618.6023549999999,Cook County,IL,"Cook County, IL"
17037,2,51.0,93898440.0,281695320.0,65728907.99999999,1,50.0,0,0.0,0,0.0,1,1.0,1,0.0,1292749423.6628869,4411044.60395593,110995430.03952618,378732.1686459289,0.21790403835713357,0.5921767047219287,21.790403835713356,59.21767047219287,147.5741351213341,12.670711191726731,32.157,7.503299999999999,DeKalb County,IL,"DeKalb County, IL"
17043,40,750.18,2251351886.4,6754055659.2,1575946320.48,11,511.18,0,0.0,12,193.0,17,46.0,1,649.18,12175929018.829409,41545998.79416661,1319000914.7669702,4500618.419314799,0.5547055710291364,1.1948030534599172,55.470557102913645,119.48030534599172,1389.946235026188,150.570880681161,771.0109199999999,179.902548,DuPage County,IL,"DuPage County, IL"
17063,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,521580044.4077535,1779705.175885561,58686358.29175461,200246.18795434415,0.04126561249949547,0.08557539002561693,4.126561249949547,8.557539002561693,59.54110095978922,6.69935596937838,2.4569999999999994,0.5732999999999998,Grundy County,IL,"Grundy County, IL"
17089,26,3709.0,6560118719.999999,19680356160.0,4592083103.999999,15,3679.0,0,0.0,1,20.0,10,10.0,0,3699.0,6481702743.296536,22116490.16191733,563828655.2556591,1923863.4354013551,3.0362941559382195,8.144465630108481,200.0,200.0,739.920404485906,64.36400174151359,2246.616,524.2103999999999,Kane County,IL,"Kane County, IL"
17093,25,88.0,332152920.0,996458759.9999999,232507043.99999997,1,50.0,0,0.0,1,15.0,23,23.0,1,0.0,1423521552.2038703,4857257.676180018,119714167.32618994,408481.7383287204,0.6999955557099227,1.94218486577682,69.99955557099227,194.218486577682,162.50246029724548,13.666000836323052,113.75099999999999,26.5419,Kendall County,IL,"Kendall County, IL"
17097,4,536.0,1132773120.0000002,3398319360.000001,792941184.0000001,1,480.0,0,0.0,3,56.0,0,0.0,0,536.0,8827510789.343987,30120720.319773767,763911206.0533866,2606573.5104454146,0.3849691539434013,1.0380017699918187,38.49691539434013,103.80017699918187,1007.7067111123272,87.2044755768706,387.9360000000001,90.51840000000001,Lake County,IL,"Lake County, IL"
17111,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,3897372877.1989346,13298389.683951328,361437505.73492926,1233276.093693393,0.061900774599064824,0.15574410266455083,6.190077459906482,15.574410266455082,444.90557958891947,41.259989239147174,27.54,6.426,McHenry County,IL,"McHenry County, IL"
17113,2,51.0,93898440.0,281695320.0,65728907.99999999,1,50.0,0,0.0,0,0.0,1,1.0,0,0.0,2036113109.930616,6947507.059144871,245877540.3753803,838969.0823715309,0.1383495438569222,0.2673237575894566,13.83495438569222,26.732375758945658,232.433003416737,28.068212371618756,32.157,7.503299999999999,McLean County,IL,"McLean County, IL"
